"ONTOLOGY","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"BP","GO:0051656","establishment of organelle localization","74/2074","472/18888",0.156779661016949,1.42779857149862,3.30569682655418,0.0010191144192088,0.0182765388015636,0.0152282736890126,"KIF14/KIF2C/CDCA5/KNSTRN/ECT2/CENPF/SPAG5/KAT2B/NEK2/CDCA8/AURKB/CENPA/KNTC1/FCER1A/VPS4B/BIRC5/LMNB2/SPC25/NUF2/SKA1/RAB11A/LRRK2/MAPT/CENPE/SPDL1/KIFC1/PTGDS/KIF18A/ESPL1/KNL1/ZWINT/NDC80/FHOD1/TANC2/UCHL1/MYO5A/MAD2L1/KIF1C/SAPCD2/GAB2/FGF10/AP3M2/CUL3/CENPQ/CDT1/PSRC1/UNC13B/MYO5B/SPRY1/NUSAP1/SPATA17/SKA3/SLC2A4/LMNB1/CCNB1/DYNC1I1/MYO7A/TMEM201/MYO5C/ADORA2B/NTN1/SMPD3/ADGRE2/SLC18A2/IL13RA2/KIT/KIF1A/NLGN1/NR4A3/AP3B2/CHGA/SYNE3/IFNG/NEFL",74
"BP","GO:0019395","fatty acid oxidation","23/2074","106/18888",0.216981132075472,1.97605574862175,3.53921530053322,0.00101948346943316,0.0182765388015636,0.0152282736890126,"ACSM1/HADHB/ACADM/PDK4/ACADVL/ALOX12/ECHDC2/SCP2/ACOX2/SESN2/IRS1/BDH2/ACACB/ACOXL/ACADL/LEP/CRAT/NR4A3/ADH7/PLIN5/FMO1/PPARGC1A/ALOX15",23
"BP","GO:0003151","outflow tract morphogenesis","19/2074","81/18888",0.234567901234568,2.13621915068395,3.59911063384895,0.00102053738023987,0.0182765388015636,0.0152282736890126,"SIX1/ELN/FZD2/RYR1/TGFBR3/SOX11/MSX2/CITED2/FOXC1/WNT11/SOX17/CLDN5/FOLR1/TBX1/SEMA3C/TBX3/TBX20/FOXC2/ROBO2",19
"BP","GO:0061333","renal tubule morphogenesis","19/2074","81/18888",0.234567901234568,2.13621915068395,3.59911063384895,0.00102053738023987,0.0182765388015636,0.0152282736890126,"SIX1/KIF26B/HOXD11/SIX4/CITED1/CTNNBIP1/HOXB7/LGR5/WNK4/HES5/TCF21/TACSTD2/SIX2/WNT11/WT1/PBX1/SALL1/GPC3/IRX1",19
"BP","GO:0072028","nephron morphogenesis","19/2074","81/18888",0.234567901234568,2.13621915068395,3.59911063384895,0.00102053738023987,0.0182765388015636,0.0152282736890126,"SIX1/KIF26B/HOXD11/SIX4/CITED1/STAT1/CTNNBIP1/HOXB7/WNK4/HES5/TCF21/TACSTD2/SIX2/WNT11/WT1/PBX1/SALL1/GPC3/IRX1",19
"BP","GO:0019730","antimicrobial humoral response","27/2074","132/18888",0.204545454545455,1.86280354168493,3.49364777108737,0.00102294060456512,0.0182765388015636,0.0152282736890126,"SPINK5/SPON2/CXCL8/CXCL11/PRSS3/RNASE4/CXCL10/TF/MUC7/SLC11A1/S100A9/CTSG/PGC/SPRR2A/LGALS4/RNASE7/JCHAIN/SLPI/REG3G/ANG/PLA2G1B/WFDC5/DMBT1/PPBP/ACOD1/LTF/S100A7",27
"BP","GO:0008643","carbohydrate transport","31/2074","159/18888",0.19496855345912,1.77558632484853,3.44922682476977,0.00105229716149957,0.0187442418858051,0.0156179705922039,"SORT1/SLC35C1/SLC37A1/SLC26A6/FGF19/SESN2/OCLN/SLC2A1/MFSD2B/IRS1/AQP3/SLC2A6/ACACB/ITLN1/SLC2A4/PLS1/PID1/DRD1/SMPD3/AQP10/LEP/IL1B/SLC2A12/GPC3/NR4A3/PLA2G1B/KLF15/SLC5A1/SORBS1/MFSD4A/PPBP",31
"BP","GO:0006493","protein O-linked glycosylation","22/2074","100/18888",0.22,2.00354869816779,3.53385333254986,0.00107104258374209,0.0189635647860161,0.0158007135714378,"GALNT12/SLC35C1/ST3GAL4/FUT5/GALNT9/GALNT18/B3GNT6/FUT3/PLOD3/TET2/B3GNT9/GALNT16/GCNT3/B3GNT8/B3GNT3/GXYLT2/GALNT6/A4GNT/GCNT4/GALNTL6/MGAT5B/B3GALT5",22
"BP","GO:0006721","terpenoid metabolic process","22/2074","100/18888",0.22,2.00354869816779,3.53385333254986,0.00107104258374209,0.0189635647860161,0.0158007135714378,"ADH1A/CYP26A1/CRABP2/RBP1/CYP2E1/CYP2C8/ALDH3A2/CYP2C18/HMGCS2/CYP2C9/ABCA4/AKR1C1/RDH12/CYP27C1/BCO2/DHRS9/ALDH1A2/ADH7/RBP4/AKR1C4/AKR1C3/RPE65",22
"BP","GO:0018958","phenol-containing compound metabolic process","24/2074","113/18888",0.212389380530973,1.93423848576134,3.4983023961632,0.0011008323699129,0.0194326576437318,0.0161915684537771,"CITED1/HPRT1/DRD4/DUOX1/CYP2E1/CTSK/SLC7A11/GIPC1/FOXE1/SULT2A1/SLC16A10/ALDH2/ABAT/ZEB2/DRD1/HDC/DUOXA2/KL/DIO2/MAOA/GCNT4/CHRNB2/MAOB/DUOX2",24
"BP","GO:0071772","response to BMP","34/2074","180/18888",0.188888888888889,1.72021857923497,3.4098654077357,0.00110787228943108,0.0194405208883502,0.0161981202217258,"DLX1/SULF1/NFIA/FST/EXT1/RUNX2/TMEM100/SOST/TFAP2B/TGFBR3/HTRA1/SOX11/TNFAIP6/HES5/BAMBI/SFRP4/MSX2/SPINT1/ACVR1/GREM2/DLX5/CHRDL1/EGR1/SMPD3/TBX20/MSX1/TOB1/HTRA3/GPC3/COL2A1/SOSTDC1/PPARG/FSTL4/GATA4",34
"BP","GO:0071773","cellular response to BMP stimulus","34/2074","180/18888",0.188888888888889,1.72021857923497,3.4098654077357,0.00110787228943108,0.0194405208883502,0.0161981202217258,"DLX1/SULF1/NFIA/FST/EXT1/RUNX2/TMEM100/SOST/TFAP2B/TGFBR3/HTRA1/SOX11/TNFAIP6/HES5/BAMBI/SFRP4/MSX2/SPINT1/ACVR1/GREM2/DLX5/CHRDL1/EGR1/SMPD3/TBX20/MSX1/TOB1/HTRA3/GPC3/COL2A1/SOSTDC1/PPARG/FSTL4/GATA4",34
"BP","GO:0097553","calcium ion transmembrane import into cytosol","35/2074","187/18888",0.18716577540107,1.70452611657445,3.40044558652492,0.00111776620299669,0.0195270285108551,0.0162701996108264,"GRIN2D/RYR1/ATP1A2/SLC24A2/PRNP/CALM1/CASQ2/CXCL11/ITPR3/ADCYAP1R1/CXCL10/TMEM38B/P2RX3/TRPM2/TRPV3/ANK2/HRC/CCL19/ITPR1/P2RY6/XCL1/DRD1/JPH2/CASQ1/RYR2/AKAP6/TPCN2/PLA2G1B/SLC8A1/LHCGR/NPSR1/DMD/XCR1/PLCH1/MS4A1",35
"BP","GO:0006935","chemotaxis","73/2074","466/18888",0.156652360515021,1.42663924079447,3.27518406150175,0.00112273790114991,0.0195270285108551,0.0162701996108264,"TREM2/STK39/PLA2G7/IL34/CCL14/S100A14/CXCR2/IL12A/SERPINE1/ANGPT2/OXSR1/PGF/CXCL8/DUSP1/CXCL11/LGALS3/TNFAIP6/ITGAV/TIAM1/FGF10/PLAUR/CXCL10/TYMP/CH25H/GPNMB/GAB1/NTRK3/NRG1/TRPM2/S100A9/CTSG/ACKR3/CCR8/CCL19/PLD1/CCL7/SLIT3/SLAMF8/CDH13/PDGFRB/XCL1/SEMA3C/NTN1/EPHB1/CCL26/ADGRE2/S100A8/RAC3/ABCC1/IL1B/SEMA3E/EDN3/CX3CR1/KIT/SCG2/FLRT2/PLA2G1B/CYSLTR1/RNASE2/PLXNA4/HOXB9/ITGA9/CHGA/DPP4/ROBO2/XCR1/C5AR1/PPBP/SEMA3D/SEMA6D/FLRT3/TUBB2B/S100A7",73
"BP","GO:0016055","Wnt signaling pathway","73/2074","466/18888",0.156652360515021,1.42663924079447,3.27518406150175,0.00112273790114991,0.0195270285108551,0.0162701996108264,"CTHRC1/COL1A1/RUVBL1/GRHL3/SCEL/LRRFIP2/STK3/SULF1/VPS4B/NDRG2/FZD2/KANK1/DEPDC1B/SHISA2/CITED1/EXT1/ASPM/LRRK2/MAD2L2/ROR1/SOST/SFRP5/RSPO1/CTNNBIP1/AMOTL2/GLI1/LGR5/TIAM1/BAMBI/FGF10/PYGO2/SFRP4/CUL3/RAB5A/DAAM2/KREMEN2/FOXL1/CELSR3/RSPO2/RNF213/MYOC/DLX5/GSC/WNT11/SOX17/COL6A1/NKD2/DVL3/EGR1/RECK/FOLR1/DIXDC1/ZEB2/TNFAIP3/RAC3/SHISA3/WNT7A/VANGL2/PRICKLE2/FERMT1/WNT16/SALL1/DKK4/GPC3/DACT3/KLF15/WNT10B/WNT8B/SOSTDC1/NOTUM/SOX10/TBX18/BARX1",73
"BP","GO:0014706","striated muscle tissue development","46/2074","265/18888",0.173584905660377,1.5808445988974,3.34432453762305,0.00112754041195041,0.0195528772613519,0.0162917371596674,"CENPF/SORBS2/COL11A1/ACADM/CDK1/HEY1/PGM5/MEIS1/TGFBR3/RUNX1/NOX4/SCN5A/ERBB3/GLI1/MSX2/ACVR1/NEBL/RPL3L/PIM1/CITED2/FOXC1/PI16/NEB/NRG1/MYOCD/MYH11/PDGFRB/GJC1/SEMA3C/JPH2/TBX3/TBX20/WT1/RYR2/EYA2/MSX1/ALDH1A2/AKAP6/FOXC2/SLC8A1/MYL2/POU4F1/RBP4/TNNI3/TBX18/GATA4",46
"BP","GO:0033002","muscle cell proliferation","44/2074","251/18888",0.175298804780877,1.59645314595043,3.34099277421267,0.00116461035848122,0.0201364887789011,0.0167780106282817,"SIX1/HPGD/ELN/CDK1/NDRG2/IGFBP3/STAT1/PRKDC/IL12A/TGFBR3/RUNX1/APLN/NDC80/CTNNBIP1/ERN1/GLI1/GNA12/HES5/PIM1/CITED2/FOXC1/CAV2/MYOCD/FOS/APOD/TACR1/CDH13/PDGFRB/P2RY6/EPHB1/TNFAIP3/SMPD3/TBX20/PDE1A/MMP9/ANG/NR4A3/FOXC2/RBP4/PPARG/MEGF10/PPARGC1A/IFNG/EREG",44
"BP","GO:0019369","arachidonic acid metabolic process","15/2074","58/18888",0.258620689655172,2.35526884580853,3.63048491474565,0.00117463769706108,0.020250479128281,0.0168729890187259,"MGLL/ALOX12/PTGDS/CYP2E1/CYP2C8/CYP2C18/CYP2C9/DAGLA/ALOX15B/ALOXE3/PTGS1/PTGIS/AKR1C3/CYP4F11/ALOX15",15
"BP","GO:1904427","positive regulation of calcium ion transmembrane transport","19/2074","82/18888",0.231707317073171,2.11016769762683,3.53832435297549,0.00119394798533529,0.0204804368306786,0.0170645930673386,"CALM1/CXCL11/ADCYAP1R1/CXCL10/P2RX3/CACNB2/ANK2/ATP1B1/P2RY6/XCL1/DRD1/JPH2/CASQ1/RYR2/AKAP6/PLA2G1B/LHCGR/NPSR1/MS4A1",19
"BP","GO:1901988","negative regulation of cell cycle phase transition","47/2074","273/18888",0.172161172161172,1.56787860162981,3.31936990479714,0.00119837224369434,0.0204804368306786,0.0170645930673386,"GTSE1/DTL/TRIP13/CENPF/BUB1B/CDCA8/AURKB/FAM107A/CDC45/CDC20/KNTC1/CDK1/BIRC5/SPC25/PRKDC/NUF2/CLSPN/BRCA1/SPDL1/E2F7/MAD2L2/TOPBP1/RAD51/KNL1/FHL1/ZWINT/BUB1/NDC80/DUSP1/MUC1/FBXO5/MAD2L1/BRIP1/CHEK2/FOXO4/XRCC3/ORC1/CDT1/ACVR1/TICRR/BRCA2/GPNMB/MAP3K20/CCNB1/KANK2/OVOL1/CDKN2B",47
"BP","GO:0040020","regulation of meiotic nuclear division","11/2074","36/18888",0.305555555555556,2.78270652523304,3.76012890432521,0.00120555216909963,0.0204804368306786,0.0170645930673386,"TRIP13/RAD51AP1/CDC20/KNL1/ZWINT/FBXO5/MSX2/FBXO43/STRA8/DMRT1/MSX1",11
"BP","GO:0048665","neuron fate specification","11/2074","36/18888",0.305555555555556,2.78270652523304,3.76012890432521,0.00120555216909963,0.0204804368306786,0.0170645930673386,"SIX1/NFIA/HOXC10/HOXD10/GLI2/POU4F1/DMRT3/NKX2-2/DMRTA2/SOX1/MNX1",11
"BP","GO:0002685","regulation of leukocyte migration","41/2074","230/18888",0.178260869565217,1.62342878705295,3.34093918601982,0.00120881818471441,0.0204804368306786,0.0170645930673386,"ECM1/TREM2/STK39/PLA2G7/IL34/S100A14/CXCR2/IL12A/SERPINE1/FADD/TNFRSF18/ST3GAL4/OXSR1/MSN/PGF/CXCL8/DUSP1/LGALS3/TNFAIP6/CXCL10/LYVE1/MADCAM1/CCL19/CCL7/ZP3/SLAMF8/CHST2/APOD/TACR1/IL33/GCSAML/XCL1/SMPD3/RAC3/EDN3/CX3CR1/HOXA7/DPP4/C5AR1/TNFSF18/S100A7",41
"BP","GO:0044242","cellular lipid catabolic process","41/2074","230/18888",0.178260869565217,1.62342878705295,3.34093918601982,0.00120881818471441,0.0204804368306786,0.0170645930673386,"MGLL/LPIN1/GDPD3/HADHB/PLA2G7/ACADM/ACADVL/ECHDC2/SCP2/ABHD5/CYP26A1/PNPLA3/MGST2/MCEE/ACOX2/SESN2/SCARB1/IRS1/PNPLA1/BDH2/GLA/ACACB/PPT1/PLD1/ACOXL/SMPD3/PLBD1/ACADL/DAGLA/LEP/BCO2/PLA2G5/LPL/CRAT/PLIN5/PLA2G4E/NEU2/GLYATL2/AKR1C3/ACER1/ENPP6",41
"BP","GO:1990868","response to chemokine","22/2074","101/18888",0.217821782178218,1.98371158234435,3.48136932787896,0.00122994182442528,0.0207192485623185,0.0172635744198279,"TREM2/STK39/CCL14/CXCR2/OXSR1/CXCL8/DUSP1/CXCL11/CXCL10/FOXC1/ACKR1/TFF2/ACKR3/CCR8/CCL19/CCL7/SLIT3/XCL1/CCL26/CX3CR1/XCR1/PPBP",22
"BP","GO:1990869","cellular response to chemokine","22/2074","101/18888",0.217821782178218,1.98371158234435,3.48136932787896,0.00122994182442528,0.0207192485623185,0.0172635744198279,"TREM2/STK39/CCL14/CXCR2/OXSR1/CXCL8/DUSP1/CXCL11/CXCL10/FOXC1/ACKR1/TFF2/ACKR3/CCR8/CCL19/CCL7/SLIT3/XCL1/CCL26/CX3CR1/XCR1/PPBP",22
"BP","GO:0003206","cardiac chamber morphogenesis","26/2074","127/18888",0.204724409448819,1.86443329106523,3.43285687960373,0.00123837863682871,0.0207428421668809,0.0172832329488026,"COL11A1/FZD2/HEY1/TGFBR3/SOX11/MSX2/ACVR1/CITED2/FOXC1/WNT11/NRG1/SLIT3/ADGRG6/TBX1/SEMA3C/TBX3/TBX20/DNAH11/RYR2/FOXC2/MYL2/POU4F1/RBP4/TNNI3/ROBO2/GATA4",26
"BP","GO:0003231","cardiac ventricle development","26/2074","127/18888",0.204724409448819,1.86443329106523,3.43285687960373,0.00123837863682871,0.0207428421668809,0.0172832329488026,"COL11A1/FZD2/HEY1/STRA6/TGFBR3/SCN5A/SOX11/ACVR1/CITED2/FOXC1/WNT11/NRG1/MYOCD/SLIT3/SEMA3C/PRDM1/TBX3/TBX20/RYR2/SALL1/FOXC2/MYL2/POU4F1/TNNI3/ROBO2/GATA4",26
"BP","GO:0060343","trabecula formation","9/2074","26/18888",0.346153846153846,3.15243676285142,3.85721235702951,0.00124731016890016,0.0208332599315449,0.0173585703243091,"COL1A1/HEY1/TGFBR3/FBN2/MSX2/CHAD/ADGRG6/WNT10B/RBP4",9
"BP","GO:0050919","negative chemotaxis","13/2074","47/18888",0.276595744680851,2.51896838260941,3.66181191040113,0.00125956820513339,0.0209238844618609,0.0174340799799159,"ITGAV/NRG1/SLIT3/SEMA3C/NTN1/SEMA3E/FLRT2/PLXNA4/DPP4/ROBO2/SEMA3D/SEMA6D/FLRT3",13
"BP","GO:0042330","taxis","73/2074","468/18888",0.155982905982906,1.42054249190218,3.23547718707655,0.00126338244037016,0.0209238844618609,0.0174340799799159,"TREM2/STK39/PLA2G7/IL34/CCL14/S100A14/CXCR2/IL12A/SERPINE1/ANGPT2/OXSR1/PGF/CXCL8/DUSP1/CXCL11/LGALS3/TNFAIP6/ITGAV/TIAM1/FGF10/PLAUR/CXCL10/TYMP/CH25H/GPNMB/GAB1/NTRK3/NRG1/TRPM2/S100A9/CTSG/ACKR3/CCR8/CCL19/PLD1/CCL7/SLIT3/SLAMF8/CDH13/PDGFRB/XCL1/SEMA3C/NTN1/EPHB1/CCL26/ADGRE2/S100A8/RAC3/ABCC1/IL1B/SEMA3E/EDN3/CX3CR1/KIT/SCG2/FLRT2/PLA2G1B/CYSLTR1/RNASE2/PLXNA4/HOXB9/ITGA9/CHGA/DPP4/ROBO2/XCR1/C5AR1/PPBP/SEMA3D/SEMA6D/FLRT3/TUBB2B/S100A7",73
"BP","GO:0198738","cell-cell signaling by wnt","73/2074","468/18888",0.155982905982906,1.42054249190218,3.23547718707655,0.00126338244037016,0.0209238844618609,0.0174340799799159,"CTHRC1/COL1A1/RUVBL1/GRHL3/SCEL/LRRFIP2/STK3/SULF1/VPS4B/NDRG2/FZD2/KANK1/DEPDC1B/SHISA2/CITED1/EXT1/ASPM/LRRK2/MAD2L2/ROR1/SOST/SFRP5/RSPO1/CTNNBIP1/AMOTL2/GLI1/LGR5/TIAM1/BAMBI/FGF10/PYGO2/SFRP4/CUL3/RAB5A/DAAM2/KREMEN2/FOXL1/CELSR3/RSPO2/RNF213/MYOC/DLX5/GSC/WNT11/SOX17/COL6A1/NKD2/DVL3/EGR1/RECK/FOLR1/DIXDC1/ZEB2/TNFAIP3/RAC3/SHISA3/WNT7A/VANGL2/PRICKLE2/FERMT1/WNT16/SALL1/DKK4/GPC3/DACT3/KLF15/WNT10B/WNT8B/SOSTDC1/NOTUM/SOX10/TBX18/BARX1",73
"BP","GO:0032970","regulation of actin filament-based process","62/2074","385/18888",0.161038961038961,1.46658818519956,3.24857855097076,0.00129735947183174,0.0214264186160223,0.0178527986290395,"FSCN1/TMOD3/ELN/ECT2/ARHGEF10L/PFN2/GRHL3/SNX9/LIMK1/FAM107A/KANK1/C15orf62/GSN/CGNL1/STMN1/ATP1A2/SCN5A/RNH1/FHOD1/RND3/DAAM2/PDXP/EPHA1/ESAM/LMOD1/MYOC/TMSB15A/SCIN/TACSTD2/CAPZB/ARHGAP40/WNT11/NEB/TRPM2/CFL2/ANK2/DVL3/KANK4/TACR1/PDGFRB/SYNPO2/PHLDB2/DIXDC1/ZEB2/CCL26/BST2/SIGLEC15/RAC3/RND1/RHPN1/CTTN/RYR2/KANK2/RHOD/CTNNA2/SMIM22/TMSB15B/ADD2/CAPZA3/ALOX15/GATA4/MYO3A",62
"BP","GO:0045137","development of primary sexual characteristics","42/2074","238/18888",0.176470588235294,1.60712462419876,3.31037545143676,0.00130140157657678,0.0214331388142366,0.0178583979943659,"SIX4/FST/ASPM/KIF18A/FANCA/NUDT1/TNFAIP6/BRIP1/ADCYAP1R1/AR/FOXL2/TCF21/CITED2/BASP1/BRCA2/NKX2-1/FOXC1/LHFPL2/NASP/ZP3/SLIT3/TNFSF10/NCOA1/VGF/DMRT1/WT1/LEP/FSHR/NR0B1/SALL1/LHX9/KIT/ANG/GFRA1/LHCGR/GAS2/ROBO2/AKR1C3/GPR149/GATA4/EREG/SRY",42
"BP","GO:0030509","BMP signaling pathway","32/2074","168/18888",0.19047619047619,1.73467419754787,3.35928499894249,0.00132204106282601,0.0217124069816773,0.0180910882281454,"DLX1/SULF1/NFIA/FST/EXT1/RUNX2/TMEM100/SOST/TFAP2B/TGFBR3/HTRA1/SOX11/TNFAIP6/HES5/BAMBI/SFRP4/MSX2/ACVR1/GREM2/DLX5/CHRDL1/EGR1/SMPD3/TBX20/MSX1/TOB1/HTRA3/GPC3/SOSTDC1/PPARG/FSTL4/GATA4",32
"BP","GO:0030900","forebrain development","65/2074","408/18888",0.159313725490196,1.45087639684611,3.23360482016052,0.00132948135762734,0.021773950234919,0.0181423669475053,"KIF14/PLXNA1/DLX1/DLX2/STIL/COL3A1/TACC3/LHX5/EXT1/PITX1/ASPM/HPRT1/LRRK2/ATP1A2/SCN5A/CDK6/GLI1/TYRO3/HES5/RTN4R/FGF10/LHX2/CNTNAP2/SLC2A1/LAMB1/PTCHD1/DLX5/SLC7A11/NKX2-1/OTX1/DCLK1/GSC/NDST1/GLI2/NTRK2/EMX1/NCOA1/BTG2/DIXDC1/SLITRK5/DRD1/SCN2A/RELN/TBX3/RAC3/WNT7A/DNAH5/SEMA3E/ANXA3/MSX1/ALDH1A2/NR0B1/SALL1/FOXG1/GHRHR/NDNF/ZIC1/PLXNA4/POU4F1/CHRNB2/ROBO2/DMRTA2/SOX1/TUBB2B/NEFL",65
"BP","GO:0032496","response to lipopolysaccharide","57/2074","348/18888",0.163793103448276,1.49167026901207,3.25131501213347,0.00133372538491079,0.0217823400878894,0.0181493574930693,"SASH1/HPGD/TREM2/HADHB/FBXO3/CITED1/CDK4/S100A14/CSF2/IL12A/SERPINE1/CYP27B1/SPON2/MGST2/CXCL8/CXCL11/PELI1/FGF10/ZFP36/ALAD/SCARB1/CXCL10/HMGCS2/NLRP7/SLC11A1/ATP4B/S100A9/CTSG/NOCT/NOS2/IDO1/FOS/COL6A1/AKAP12/MMP8/CD80/CD14/TNFAIP3/S100A8/SLPI/IL1B/DIO2/TNIP3/CX3CR1/MMP9/PDCD1LG2/LDOC1/IL37/CLDN1/CMPK2/MAOB/FMO1/PPBP/IL36G/ACOD1/LTF/S100A7",57
"BP","GO:0015850","organic hydroxy compound transport","52/2074","311/18888",0.167202572347267,1.52272043707578,3.26446659510158,0.00133738248165128,0.0217823400878894,0.0181493574930693,"SPP1/TREM2/SLC5A12/VPS4B/PCSK9/STRA6/SCP2/DRD4/RAB3B/CEACAM1/SLC26A6/TSPO2/SLCO1A2/WNK4/SYT15/OSBPL10/NMB/SCARB1/SLC10A5/AQP3/SLC6A2/SLC16A1/ACACB/CFTR/SLC6A4/SYT12/ABCA4/NPC1L1/CHRNA6/TMEM97/AKR1C1/SLC10A4/ABAT/DRD1/AQP10/LEP/SLC18A2/SYT1/SLCO1B1/NR0B2/GRAMD1C/SLC29A4/TPCN2/SLC5A1/CHRNB2/MAOB/SYT5/CHGA/RBP4/SLCO1B3/AKR1C4/PPARG",52
"BP","GO:0042693","muscle cell fate commitment","7/2074","17/18888",0.411764705882353,3.74995745646378,3.98385316568585,0.00136634828106854,0.0220712040141922,0.0183900430504597,"FGF10/ACVR1/TBX1/TBX3/WT1/MYL2/TBX18",7
"BP","GO:0051382","kinetochore assembly","7/2074","17/18888",0.411764705882353,3.74995745646378,3.98385316568585,0.00136634828106854,0.0220712040141922,0.0183900430504597,"CENPF/DLGAP5/CENPA/KNTC1/CENPE/CENPH/CENPK",7
"BP","GO:0072074","kidney mesenchyme development","7/2074","17/18888",0.411764705882353,3.74995745646378,3.98385316568585,0.00136634828106854,0.0220712040141922,0.0183900430504597,"SIX1/SIX4/STAT1/TCF21/BASP1/SIX2/WT1",7
"BP","GO:0051279","regulation of release of sequestered calcium ion into cytosol","19/2074","83/18888",0.228915662650602,2.08474399042651,3.47840362283695,0.00139185165119339,0.0224217413536509,0.0186821157783134,"ATP1A2/CALM1/CASQ2/CXCL11/CXCL10/TMEM38B/ANK2/HRC/P2RY6/XCL1/DRD1/JPH2/CASQ1/RYR2/AKAP6/SLC8A1/LHCGR/NPSR1/DMD",19
"BP","GO:0072078","nephron tubule morphogenesis","18/2074","77/18888",0.233766233766234,2.12891833335421,3.48619994298796,0.00142689250193145,0.0229235918021467,0.0191002647540917,"SIX1/KIF26B/HOXD11/SIX4/CITED1/CTNNBIP1/HOXB7/WNK4/HES5/TCF21/TACSTD2/SIX2/WNT11/WT1/PBX1/SALL1/GPC3/IRX1",18
"BP","GO:0070486","leukocyte aggregation","6/2074","13/18888",0.461538461538462,4.20324901713523,4.05760009665352,0.00150601297966145,0.0241289470871845,0.0201045840276887,"MSN/S100A9/S100A8/IL1B/HAS2/NR4A3",6
"BP","GO:0001676","long-chain fatty acid metabolic process","23/2074","109/18888",0.211009174311927,1.9216688931551,3.38923976092593,0.00151477563470284,0.0242035694910784,0.0201667604825507,"MGLL/ACSM1/FADS1/ALOX12/PTGDS/SCP2/PNPLA3/CYP2E1/ELOVL6/CYP2C8/CYP2C18/CYP2C9/ACADL/DAGLA/ALOX15B/ALOXE3/PTGS1/PTGIS/GLYATL2/AKR1C3/CYP4F11/ALOX15/GSTM1",23
"BP","GO:0048730","epidermis morphogenesis","11/2074","37/18888",0.297297297297297,2.70749824076729,3.65127274089128,0.00154753437671216,0.0246601694191754,0.0205472060771426,"FST/TGM3/EXT1/FGF10/TP63/PLOD3/KLK14/FOXE1/GLI2/KRT17/SOSTDC1",11
"BP","GO:0031670","cellular response to nutrient","13/2074","48/18888",0.270833333333333,2.46648987463838,3.57280721581759,0.00155631391798891,0.0247332260389827,0.0206080778982954,"COL1A1/KAT2B/CYP27B1/BRIP1/PIM1/PLD1/NCOA1/FOLR1/CYP24A1/LEP/KANK2/LPL/CDKN2B",13
"BP","GO:0044282","small molecule catabolic process","60/2074","373/18888",0.160857908847185,1.46493933573078,3.18521823354605,0.0015796037488767,0.0250358701703683,0.0208602453197723,"LPIN1/HADHB/ACADM/ACADVL/NAGK/ECHDC2/SCP2/CRYL1/SHMT1/NUDT1/CYP27B1/CYP26A1/CBS/FUT5/MCEE/ACOX2/TDO2/SDS/GALE/SESN2/PDXP/TST/DDAH1/SCARB1/IRS1/BDH2/SLC16A1/ACACB/ENO2/NOS2/IDO1/SULT2A1/ACADSB/ALDH2/LDHD/CARNS1/ACOXL/ABAT/PON3/HDC/GAD1/CYP24A1/ACADL/ENTPD7/LEP/FTCD/GDA/CDA/CRAT/HMGCLL1/GLDC/SULT1E1/ALDOB/PLIN5/CBR3/KYNU/FMO1/GLYATL2/AKR1C3/CYP4F11",60
"BP","GO:0002062","chondrocyte differentiation","24/2074","116/18888",0.206896551724138,1.88421507664683,3.35491856005664,0.00160854332182137,0.0253668105899716,0.0211359896135467,"ECM1/LOXL2/COL11A1/SULF1/COL3A1/TGFBI/PTHLH/EXT1/RUNX2/RUNX1/MSX2/CHST11/SCIN/SIX2/RFLNB/SLC26A2/PTH1R/SMPD3/NKX3-2/WNT7A/COL2A1/SLC39A14/WNT10B/IHH",24
"BP","GO:0035282","segmentation","22/2074","103/18888",0.213592233009709,1.94519291084252,3.37818798503954,0.00160908873145342,0.0253668105899716,0.0211359896135467,"DLL3/PRKDC/CDX1/DMRT2/HES5/PLXNA2/COBL/BASP1/HOXD8/FOXC1/TDRD5/SEMA3C/TBX3/WT1/PCDH8/ALDH1A2/FOXC2/HES7/MEOX2/TBX18/IRX1/DCANP1",22
"BP","GO:0002028","regulation of sodium ion transport","19/2074","84/18888",0.226190476190476,2.0599256095881,3.41932397966787,0.001616943645106,0.0254226659507866,0.021182529099536,"GPD1L/CHP1/STK39/PCSK9/FXYD1/DRD4/ATP1A2/SCN5A/PER1/FGF14/WNK4/NETO1/CHP2/CNKSR3/ATP1B1/SCN2B/UTRN/FXYD3/DMD",19
"BP","GO:0001958","endochondral ossification","10/2074","32/18888",0.3125,2.84594985535198,3.67045960153182,0.00165200343377883,0.0258361067521485,0.0215270138920726,"COL1A1/MMP13/EXT1/RUNX2/CBS/DLX5/FOXC1/SMPD3/COL2A1/MMP16",10
"BP","GO:0036075","replacement ossification","10/2074","32/18888",0.3125,2.84594985535198,3.67045960153182,0.00165200343377883,0.0258361067521485,0.0215270138920726,"COL1A1/MMP13/EXT1/RUNX2/CBS/DLX5/FOXC1/SMPD3/COL2A1/MMP16",10
