p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene	pct.diff
5.17816801768555e-09	-0.659412812147425	0.171	0.401	0.000118776817989671	4	SIVA1	-0.23
5.54516622270601e-09	-0.92174848911482	0.139	0.36	0.00012719502281643	4	PRKACB	-0.221
6.22847355705946e-09	-0.565952112352927	0.181	0.425	0.00014286872645183	4	SMC3	-0.244
6.39894921908515e-09	-0.59646706811895	0.519	0.797	0.000146779097187375	4	ANXA1	-0.278
6.47987054923697e-09	-0.612991897327743	0.153	0.386	0.000148635270658398	4	RER1	-0.233
6.54667247784317e-09	-0.617772909486758	0.139	0.361	0.000150167573296767	4	SSBP4	-0.222
6.98633514830500e-09	-0.539505386983596	0.222	0.474	0.00016025255563182	4	NDUFB10	-0.252
7.21914291196735e-09	-0.645482387051565	0.157	0.38	0.000165592700114707	4	MAGOH	-0.223
7.29084970785015e-09	-0.768762931785762	0.176	0.414	0.000167237510598667	4	ELOC	-0.238
7.29951233833762e-09	-0.71667565149291	0.208	0.448	0.000167436214016788	4	NDUFV2	-0.24
7.51302574841274e-09	-0.699346234487414	0.231	0.489	0.000172333784617091	4	RGS10	-0.258
7.5278444538882e-09	-0.667111514542265	0.148	0.376	0.000172673696083287	4	BCAP31	-0.228
7.71702459017332e-09	-0.900768666949008	0.185	0.404	0.000177013110049396	4	DSTN	-0.219
8.21861602260817e-09	-0.619903877585067	0.259	0.517	0.000188518614326586	4	PRR13	-0.258
8.53474209923738e-09	-0.869069858878975	0.171	0.391	0.000195769914272307	4	ITGA1	-0.22
1.01383777609836e-08	-0.57314631444437	0.199	0.445	0.000232554109081441	4	SPN	-0.246
1.32435249082548e-08	-0.554771122846554	0.218	0.468	0.000303779974345548	4	LCP2	-0.25
1.35469027600597e-08	-0.900946404306329	0.171	0.385	0.000310738855510249	4	TIGIT	-0.214
1.41138973797295e-08	-0.555780738008314	0.153	0.364	0.000323744578096236	4	VPS29	-0.211
2.04818506627652e-08	-0.724915608069832	0.157	0.387	0.000469812690502508	4	COX14	-0.23
2.0570398025215e-08	-0.543773687339879	0.231	0.479	0.000471843789902381	4	GPSM3	-0.248
2.15224652978236e-08	-0.636000286934557	0.181	0.406	0.000493682309001477	4	DDT	-0.225
2.28236824240821e-08	-0.743819040000678	0.153	0.372	0.000523529627443596	4	PTPN4	-0.219
2.34311233232476e-08	-1.00893714024924	0.144	0.355	0.000537463106788653	4	DUSP10	-0.211
2.46722975462677e-08	-0.846886264068767	0.144	0.352	0.000565933161116288	4	PPP2CA	-0.208
2.7231190831135e-08	-0.648749699237924	0.167	0.393	0.000624629055284575	4	VDAC1	-0.226
3.36720736246568e-08	-1.02737216389973	0.148	0.35	0.000772370024802377	4	SNRPD1	-0.202
4.75223088268411e-08	-0.57360369452377	0.148	0.354	0.00109006671987008	4	METTL9	-0.206
5.97545599587106e-08	-0.537665308205957	0.176	0.395	0.0013706500963329	4	NDFIP1	-0.219
6.17769883314421e-08	-0.645442040346341	0.176	0.397	0.00141704055834662	4	AIP	-0.221
6.95538143532047e-08	-0.68649988983691	0.176	0.4	0.00159542539363381	4	CCT6A	-0.224
7.22066318963974e-08	-0.529120451529627	0.194	0.424	0.00165627572243956	4	STOM	-0.23
8.79069371453044e-08	-0.529552920019173	0.282	0.527	0.00201640932423899	4	SNU13	-0.245
8.93676653861342e-08	-0.525996457780371	0.167	0.383	0.00204991550862715	4	ZNF706	-0.216
1.34113377897132e-07	-0.519125209414921	0.153	0.363	0.0030762926622044	4	RIOK3	-0.21
1.55088065821487e-07	-0.558550310440264	0.171	0.373	0.00355741005381328	4	PLIN2	-0.202
1.81920639121917e-07	-0.569057101028661	0.171	0.384	0.00417289562017853	4	SH2D2A	-0.213
2.07740897780387e-07	-0.614229795695149	0.162	0.369	0.00476516071328651	4	TMED10	-0.207
2.55896403383826e-07	-0.598286204771372	0.255	0.469	0.00586975170081821	4	IER5L	-0.214
3.73545743872341e-07	-0.688800555444266	0.162	0.359	0.00856839227294376	4	CAMLG	-0.197
3.97949555673991e-07	-0.586848954690356	0.162	0.359	0.00912816690805	4	MRPL20	-0.197
4.48187611415396e-07	-0.525005047985089	0.218	0.429	0.0102805274306464	4	SSBP1	-0.211
7.10126402310989e-07	-0.525040087629347	0.306	0.528	0.0162888794162095	4	CCND2	-0.222
8.7677054287912e-07	-0.726438214999054	0.167	0.359	0.0201113627125612	4	PSMA3	-0.192
1.05776072383649e-06	-0.500417349745018	0.204	0.416	0.0242629154833614	4	SNW1	-0.212
1.38358175325993e-06	-0.582668129758961	0.176	0.368	0.0317365982562764	4	BCAS2	-0.192
1.72357312738663e-06	-0.790644592077136	0.181	0.367	0.0395353203959945	4	PIM1	-0.186
1.09219690339392e-277	6.9818713614434	0.759	0.01	2.50528125700498e-273	5	RRM2	0.749
2.87763174716672e-258	5.76305113245931	0.737	0.011	6.60071170165103e-254	5	BIRC5	0.726
2.45844464181297e-256	6.8426637892433	0.707	0.009	5.63918031939058e-252	5	GTSE1	0.698
5.98613524088577e-252	5.87766552026923	0.744	0.013	1.37309970155438e-247	5	ZWINT	0.731
1.41829953528894e-240	6.67964041982854	0.729	0.015	3.25329547404576e-236	5	UBE2C	0.714
6.10191175996692e-233	6.04287312890231	0.91	0.046	1.39965651950121e-228	5	TOP2A	0.864
3.03275812573892e-225	6.32662683805508	0.617	0.007	6.95654058881993e-221	5	DLGAP5	0.61
1.40660511580788e-220	5.09086672501344	0.729	0.02	3.2264708146401e-216	5	ASF1B	0.709
2.28481535056152e-216	5.22847941318555	0.842	0.04	5.24090945111802e-212	5	TYMS	0.802
1.21149886120779e-212	5.48236776626409	0.85	0.041	2.77893608783844e-208	5	ASPM	0.809
6.97019736666945e-210	5.33503270707648	0.677	0.016	1.59882387196664e-205	5	CCNA2	0.661
1.6360132984758e-208	6.87351883406737	0.564	0.006	3.75268730404379e-204	5	CCNB2	0.558
4.19708746548648e-208	6.19852636222245	0.744	0.027	9.62727922833288e-204	5	HIST1H1B	0.717
1.23173812905859e-207	5.30424800925341	0.699	0.02	2.82536092043459e-203	5	CDK1	0.679
3.39469053112269e-207	4.99701785223304	0.677	0.017	7.78674114028923e-203	5	CENPW	0.66
1.42633825880273e-206	5.65021236384149	0.609	0.01	3.27173469804171e-202	5	CDCA8	0.599
5.13871074444849e-206	5.55894969206012	0.955	0.071	1.17871747056159e-201	5	MKI67	0.884
6.11071387486093e-205	6.1819956797705	0.586	0.008	1.4016755486156e-200	5	AURKB	0.578
1.2227773293634e-204	6.40962490215369	0.579	0.008	2.80480663809377e-200	5	CDCA5	0.571
1.02653008517037e-200	6.09267882848137	0.571	0.008	2.3546547093638e-196	5	SHCBP1	0.563
4.04825259062118e-200	4.88881454740166	0.872	0.052	9.28588179236686e-196	5	TPX2	0.82
5.39753505463751e-196	5.33975998422024	0.669	0.02	1.23808659083275e-191	5	CEP55	0.649
1.88803245079166e-192	5.12878762087497	0.639	0.017	4.33076883562592e-188	5	RAD51AP1	0.622
5.85719727165787e-191	6.30991634906076	0.519	0.005	1.34352391017288e-186	5	HMMR	0.514
2.98013831595118e-190	5.11798057002528	0.812	0.047	6.83584126912882e-186	5	PCLAF	0.765
7.59069493082926e-190	6.84556306095651	0.496	0.004	1.74115360323362e-185	5	SPC25	0.492
8.72719314621387e-189	5.3037317912699	0.624	0.016	2.00184356387854e-184	5	NUF2	0.608
3.07912408429752e-183	5.62667743521345	0.526	0.007	7.06289482456164e-179	5	ANLN	0.519
5.13160481894911e-183	6.16217878031586	0.564	0.012	1.17708751337055e-178	5	KIF15	0.552
1.62127234659058e-182	5.02404851274948	0.662	0.023	3.71887450860948e-178	5	CDKN3	0.639
6.27732154180796e-181	5.04785628405413	0.571	0.012	1.43989201525991e-176	5	CKAP2L	0.559
1.17637179150881e-180	5.54746727415791	0.579	0.014	2.69836161536292e-176	5	KIFC1	0.565
1.2534670464812e-180	6.86053557518116	0.481	0.004	2.87520271121859e-176	5	CENPA	0.477
1.42153098982518e-180	7.38270451211566	0.474	0.004	3.260707784461e-176	5	HJURP	0.47
8.69825420282865e-180	4.61964612307687	0.729	0.034	1.99520554904484e-175	5	KIF11	0.695
1.14814415659554e-177	4.93123842873389	0.917	0.083	2.63361306639885e-173	5	NUSAP1	0.834
1.64953452564019e-177	6.50384602864874	0.504	0.007	3.78370229491347e-173	5	DIAPH3	0.497
3.03699833821614e-176	5.43546613773605	0.541	0.011	6.96626678820018e-172	5	KIF23	0.53
3.19925768079905e-176	4.68722844704878	0.812	0.054	7.33845726821687e-172	5	CKS1B	0.758
9.59289267653598e-176	6.22462802643761	0.489	0.006	2.20041772214382e-171	5	KIF2C	0.483
2.94188819514556e-173	6.0400494442322	0.489	0.006	6.74810314202489e-169	5	HIST1H3B	0.483
3.40456021327473e-172	5.41072386909609	0.556	0.013	7.80938021720956e-168	5	MXD3	0.543
2.6830244939489e-169	4.75097167462297	0.692	0.032	6.15432158421998e-165	5	KNL1	0.66
6.66355009220803e-169	4.93376450215038	0.624	0.023	1.52848512015068e-164	5	NCAPG	0.601
3.05131022845526e-168	5.872141096084	0.489	0.007	6.99909540203067e-164	5	KIF14	0.482
1.15205861767902e-167	6.03849078673298	0.504	0.009	2.64259205723213e-163	5	CDC20	0.495
1.59782008765848e-166	5.69248221757539	0.511	0.01	3.66507971707103e-162	5	MYBL2	0.501
2.19655677123525e-166	6.46113044883593	0.466	0.006	5.03846192185942e-162	5	PBK	0.46
1.43072890378744e-164	4.68755029245922	0.647	0.028	3.28180595950763e-160	5	TK1	0.619
6.06442557533163e-164	6.06829284925625	0.444	0.004	1.39105793846957e-159	5	KIF4A	0.44
1.98842638678813e-163	7.47289418306655	0.421	0.003	4.56105244601461e-159	5	PLK1	0.418
1.06132213193865e-159	6.00089799609473	0.489	0.01	2.43446070624088e-155	5	ESCO2	0.479
7.63250224676602e-159	5.80217131091104	0.594	0.023	1.75074336536319e-154	5	HIST1H2AJ	0.571
2.63490111756317e-158	4.43901799846765	0.594	0.022	6.04393618346639e-154	5	CENPU	0.572
8.30194057176528e-148	6.44576207276595	0.398	0.004	1.90429912835152e-143	5	KIF18B	0.394
2.09816501226926e-143	5.17910435878612	0.466	0.011	4.81277090514323e-139	5	MELK	0.455
4.94911767157312e-142	5.6389519446397	0.421	0.007	1.13522861150544e-137	5	MND1	0.414
2.94458778114657e-140	5.16995082273556	0.444	0.01	6.75429545239401e-136	5	FOXM1	0.434
8.65764777659964e-140	4.46076958751753	0.564	0.025	1.98589124699643e-135	5	CDT1	0.539
3.37395238470725e-139	5.13034364052854	0.436	0.009	7.7391719800415e-135	5	TROAP	0.427
9.89980966585914e-139	6.06185564758596	0.383	0.004	2.27081834115477e-134	5	CDCA3	0.379
1.30456088908952e-137	4.69050782042822	0.586	0.029	2.99240176739353e-133	5	HIST1H2AH	0.557
1.63837735656127e-137	5.21862810002896	0.398	0.006	3.75810998048024e-133	5	POLQ	0.392
5.83333464814408e-135	3.94689199622006	0.609	0.033	1.33805030159129e-130	5	SGO2	0.576
8.12729325051792e-135	4.00399755087218	0.744	0.064	1.8642385258038e-130	5	CLSPN	0.68
1.77218487501922e-134	4.54133608968343	0.474	0.014	4.06503766631909e-130	5	SGO1	0.46
9.86688134330659e-134	5.63563509385892	0.406	0.007	2.26326524252766e-129	5	CDCA2	0.399
1.37265501513185e-133	4.11187806660528	0.549	0.024	3.14859607370943e-129	5	NCAPH	0.525
1.71955949443364e-133	5.42130130160016	0.436	0.011	3.94432556833188e-129	5	PKMYT1	0.425
2.49169707114772e-133	4.5900854527517	0.504	0.019	5.71545474179863e-129	5	BUB1B	0.485
3.36575337260534e-133	3.75862609861079	0.564	0.027	7.72036508608214e-129	5	FAM111B	0.537
4.65103095787452e-133	4.30330933612503	0.88	0.111	1.06685348111726e-128	5	CENPF	0.769
6.65019787330414e-133	3.39130515811033	0.842	0.089	1.5254223881785e-128	5	SMC2	0.753
3.086073070274e-132	3.96338191757301	0.677	0.048	7.07883440859451e-128	5	UBE2T	0.629
3.62167391565218e-131	4.93416145337964	0.391	0.006	8.30739562772297e-127	5	POC1A	0.385
2.17468062999713e-128	3.8626507811131	0.744	0.068	4.98828242908742e-124	5	CENPM	0.676
1.86793083897006e-127	3.51744829710341	0.632	0.04	4.28465975842953e-123	5	C21orf58	0.592
9.35483272092617e-126	5.67687952181943	0.353	0.004	2.14581152952605e-121	5	SKA3	0.349
4.18592340629298e-125	4.31841137549633	0.511	0.023	9.60167110935484e-121	5	RACGAP1	0.488
1.10670783558084e-124	4.41431061918409	0.97	0.207	2.53856643325533e-120	5	STMN1	0.763
1.53793983867677e-124	4.09457868457278	0.519	0.024	3.52772640195677e-120	5	PRC1	0.495
5.03183776576567e-122	3.61221124883511	0.602	0.038	1.15420294671133e-117	5	BRCA1	0.564
1.61702158009791e-121	3.6599365226489	0.617	0.042	3.70912410042859e-117	5	FANCI	0.575
1.73125473018961e-120	4.36970792683145	0.481	0.02	3.97115210010892e-116	5	ECT2	0.461
1.92201391860774e-120	4.87339593871558	0.414	0.012	4.40871552650243e-116	5	UHRF1	0.402
2.31232624629765e-120	5.80119593029262	0.368	0.007	5.30401394375756e-116	5	HIST1H3G	0.361
6.73432187078581e-119	4.71708653531415	0.376	0.008	1.54471875072085e-114	5	TTK	0.368
6.70563937308602e-118	4.01610723431113	0.707	0.066	1.53813955939847e-113	5	CENPE	0.641
9.93324964426577e-118	3.63134146719412	0.677	0.057	2.27848880340168e-113	5	FBXO5	0.62
3.16220038989356e-117	3.40323352630777	0.737	0.073	7.25345525433784e-113	5	MAD2L1	0.664
7.65388926431976e-117	3.0719521341413	0.647	0.049	1.75564911944967e-112	5	BRCA2	0.598
1.21596910933657e-114	4.90901057930717	0.429	0.015	2.78918994299623e-110	5	CCNB1	0.414
6.0273330437313e-113	4.80175626060167	0.496	0.026	1.38254965357109e-108	5	HIST1H2AL	0.47
7.18619341032519e-113	3.48169562234381	0.632	0.05	1.64836904446039e-108	5	CHEK1	0.582
1.41843629483186e-111	3.50288665069571	0.534	0.032	3.25360917308532e-107	5	NCAPG2	0.502
1.70083274103633e-110	3.40213575927362	0.564	0.037	3.90137014138914e-106	5	SAC3D1	0.527
2.99884663336971e-110	3.75536000677904	0.489	0.025	6.87875440762343e-106	5	WDR34	0.464
9.08191075138177e-110	3.2463934425936	0.782	0.091	2.08320868815195e-105	5	TACC3	0.691
5.17068583708366e-109	3.97904065481022	0.429	0.017	1.18605191731025e-104	5	PRR11	0.412
7.93187754089987e-107	4.7825609174869	0.376	0.011	1.81941407033161e-102	5	DEPDC1B	0.365
1.13863759859255e-105	3.64118622301915	0.556	0.04	2.6118069236516e-101	5	FEN1	0.516
1.12403102312926e-104	4.13104009219688	0.459	0.023	2.5783023608539e-100	5	AURKA	0.436
1.69527400046471e-104	3.46931753194862	0.594	0.048	3.88861950226596e-100	5	ORC6	0.546
1.83566873043138e-104	2.90725951363143	0.767	0.09	4.21065693386351e-100	5	CENPK	0.677
1.1067642887975e-103	3.27768223738228	0.594	0.048	2.53869592564371e-99	5	DHFR	0.546
2.72267002195494e-102	4.3590732095431	0.414	0.017	6.24526049636024e-98	5	STIL	0.397
2.12839670081822e-99	4.38074149597017	0.361	0.012	4.88211635233684e-95	5	GGH	0.349
3.60654183664032e-99	2.91002188060213	0.707	0.078	8.27268566488556e-95	5	DTYMK	0.629
3.98435123414409e-98	3.60653999098167	0.481	0.03	9.13930486087972e-94	5	CENPN	0.451
1.59092349718806e-96	3.20242294977701	0.511	0.036	3.64926031784997e-92	5	MCM2	0.475
2.51721425124994e-93	2.80696533806492	0.684	0.078	5.77398604951711e-89	5	ATAD5	0.606
3.86151958361926e-93	4.01202274676308	0.406	0.02	8.85755362090587e-89	5	DTL	0.386
4.2193426550064e-93	3.51501647668024	0.459	0.029	9.67832818205368e-89	5	HMGB3	0.43
3.0160499110566e-92	3.08570848797811	0.496	0.035	6.91821528598163e-88	5	TCF19	0.461
3.31761301529313e-92	3.05184243487691	0.534	0.043	7.60994073447938e-88	5	CCDC34	0.491
4.70376327045137e-90	3.68179894219633	0.977	0.353	1.07894921897614e-85	5	TUBB	0.624
9.09707990966309e-88	2.96941570068164	0.549	0.049	2.08668818967852e-83	5	CENPH	0.5
6.51322980746379e-87	3.01018155913093	0.617	0.068	1.49400465323604e-82	5	MCM4	0.549
3.32716712073486e-86	3.12366014933671	0.602	0.065	7.63185594154162e-82	5	NDC80	0.537
1.96624560266973e-85	3.2650030783866	0.474	0.036	4.51017416340383e-81	5	BUB1	0.438
2.36426933183827e-83	3.20567639524994	0.444	0.031	5.42316099337062e-79	5	CIP2A	0.413
1.75771189647774e-82	3.15033807065618	0.436	0.03	4.03183954814064e-78	5	RFC3	0.406
8.09054509732381e-78	3.87445891011138	0.353	0.019	1.85580923442413e-73	5	E2F1	0.334
4.96990348620812e-77	2.65382657349243	0.594	0.07	1.13999646166642e-72	5	LIG1	0.524
5.3909722065124e-77	2.7087547178524	0.707	0.109	1.23658120472981e-72	5	KIF22	0.598
6.80423483629593e-77	3.13061497389728	0.586	0.07	1.56075538674956e-72	5	HIST1H2AG	0.516
5.14490262406916e-76	2.62687751293529	0.97	0.294	1.18013776390898e-71	5	SMC4	0.676
5.64059232596117e-76	2.54800501125276	0.835	0.169	1.29383906772897e-71	5	NUDT1	0.666
1.5200399563318e-75	2.65219157692976	0.571	0.066	3.48666765183388e-71	5	RBBP8	0.505
2.83031908629236e-75	3.4332069095679	0.361	0.021	6.49218592013742e-71	5	SPDL1	0.34
3.70720223592868e-75	2.75867951853071	0.835	0.176	8.50358048877322e-71	5	ATAD2	0.659
1.360050865752e-74	2.69319993707193	0.669	0.1	3.11968467586194e-70	5	MCM7	0.569
8.16208045220428e-74	2.94505558895972	0.421	0.032	1.87221801412662e-69	5	LRR1	0.389
2.96082523472007e-72	2.81471513946844	0.985	0.616	6.79154092340089e-68	5	HMGB2	0.369
3.25753062541874e-72	3.04300408935027	0.985	0.612	7.47212374858551e-68	5	TUBA1B	0.373
4.29885659788377e-71	2.54236171607285	0.985	0.629	9.86071726422579e-67	5	HMGN2	0.356
5.54339582033062e-71	3.29922143080005	0.429	0.037	1.27154413326744e-66	5	GINS2	0.392
4.26779995214242e-70	2.33385247716803	0.759	0.132	9.78947953022428e-66	5	NCAPD3	0.627
4.41213639322068e-69	2.64881125711685	0.639	0.097	1.01205584587696e-64	5	RRM1	0.542
1.26233929664365e-68	3.28454689893736	0.353	0.023	2.8955538786412e-64	5	TIMELESS	0.33
3.38233090403377e-67	2.53469357377337	0.474	0.049	7.75839062767266e-63	5	BCL2L12	0.425
1.55880686573433e-66	2.2613617425067	0.586	0.077	3.5755911886214e-62	5	RAD51C	0.509
1.21555838521272e-65	2.63848442968539	0.662	0.111	2.78824782400093e-61	5	TMEM106C	0.551
1.47996913697578e-65	1.74310619709367	0.992	0.932	3.39475320639505e-61	5	HMGB1	0.0599999999999999
1.66281353300637e-65	2.72975186768942	0.444	0.043	3.81416168201e-61	5	CENPJ	0.401
4.22873659456446e-65	2.44494673061784	0.699	0.127	9.69987600061195e-61	5	PHF19	0.572
8.07733799555923e-65	2.56613361235737	0.564	0.076	1.85277978942138e-60	5	WDR76	0.488
1.01723254096183e-64	3.22547003752059	0.85	0.238	2.33332800245824e-60	5	HIST1H1C	0.612
5.39423444125392e-64	2.66392433720364	0.391	0.033	1.23732949613482e-59	5	DSN1	0.358
1.2574849692182e-63	2.37202750164039	0.534	0.068	2.8844190223927e-59	5	NCAPD2	0.466
1.79129152656039e-63	2.11171808664158	0.737	0.136	4.10886450362422e-59	5	BARD1	0.601
2.48555638619598e-63	3.18031888385741	0.391	0.034	5.70136923865634e-59	5	KNTC1	0.357
2.50426060346729e-63	2.41104451221014	0.451	0.047	5.74427297223327e-59	5	TEDC1	0.404
2.85834224976404e-63	2.76434599071692	0.511	0.064	6.55646545250876e-59	5	ARHGAP11A	0.447
4.74562544007896e-63	2.59342047819415	0.474	0.052	1.08855156344531e-58	5	CHAF1A	0.422
1.56983895907763e-61	2.19958692001243	0.767	0.16	3.60089660433227e-57	5	LMNB1	0.607
1.52769047668529e-60	2.05967338485215	0.955	0.462	3.50421641542072e-56	5	H2AFV	0.493
2.27297494431915e-60	2.37488512599944	0.556	0.078	5.21374992727927e-56	5	CEP152	0.478
3.28570426321983e-60	2.80829846324245	0.398	0.038	7.53674843897366e-56	5	AC091057.6	0.36
4.00197138017566e-60	2.29750725290676	0.962	0.367	9.17972195184694e-56	5	TMPO	0.595
2.37914207381394e-59	2.75882967018446	0.398	0.039	5.45727608891442e-55	5	GPSM2	0.359
2.75324798283982e-59	2.27608961601714	0.707	0.138	6.31540022303799e-55	5	HELLS	0.569
3.58078539437117e-59	2.31641867983469	0.752	0.169	8.21360553760859e-55	5	EZH2	0.583
5.25517886184428e-59	2.42882623267073	0.444	0.049	1.20543292732984e-54	5	SASS6	0.395
1.32909968037243e-58	2.32223287305208	0.466	0.055	3.04868884683828e-54	5	POLD3	0.411
2.33227710122734e-58	2.50228960826498	0.496	0.064	5.34977721479526e-54	5	NCAPH2	0.432
3.51751373509078e-58	2.62620638130515	0.617	0.108	8.06847300555124e-54	5	MCM3	0.509
1.16971670125593e-57	2.49712581694826	0.368	0.033	2.68309616934085e-53	5	TUBG1	0.335
1.93830555773973e-56	2.14987552337652	0.767	0.171	4.4460852883434e-52	5	SKA2	0.596
3.85380749153034e-56	1.81849506602674	0.985	0.701	8.8398636240723e-52	5	H2AFZ	0.284
5.63694461985064e-56	2.09978679736998	0.767	0.172	1.29300235690134e-51	5	DNAJC9	0.595
7.82152072208932e-56	2.23853745192319	0.654	0.121	1.79410042323285e-51	5	TTF2	0.533
1.24375014921467e-55	2.32088466131338	0.534	0.078	2.85291409226862e-51	5	IFI27L1	0.456
1.90684038816624e-55	2.20801375315504	0.466	0.058	4.37391048237571e-51	5	EMC9	0.408
2.7099605983385e-55	2.2703838760601	0.617	0.108	6.21610762046886e-51	5	SAE1	0.509
2.82614925410088e-55	2.40192404564167	0.534	0.082	6.48262115905659e-51	5	HIRIP3	0.452
3.01376515845463e-55	2.8451398802739	0.391	0.041	6.91297452046322e-51	5	CDCA7	0.35
4.64477329556077e-55	1.99640621915188	0.662	0.121	1.06541809853573e-50	5	TOPBP1	0.541
1.53463560424219e-54	2.80777567024446	0.744	0.209	3.52014714901072e-50	5	PCNA	0.535
2.51674827085769e-53	1.95119002061326	0.835	0.229	5.77291718369337e-49	5	CARHSP1	0.606
2.57201187584274e-53	2.65611372460205	0.842	0.308	5.89968084080808e-49	5	DUT	0.534
4.15216943324071e-53	2.39833108406084	0.414	0.047	9.52424624596755e-49	5	LMNB2	0.367
1.82723769101433e-52	2.08413598591203	0.489	0.068	4.19131781564867e-48	5	CENPL	0.421
3.42059421344178e-52	2.3904050906331	0.474	0.066	7.84615900679276e-48	5	CDCA4	0.408
4.58697719967154e-52	2.17817182743602	0.789	0.207	1.05216083006066e-47	5	KIF20B	0.582
9.37372213761023e-52	2.03127625420785	0.707	0.153	2.15014438392503e-47	5	ALYREF	0.554
1.02406799195708e-51	2.23623972958507	0.872	0.299	2.34900715995116e-47	5	PTTG1	0.573
2.25392880449447e-51	2.11350903577946	0.609	0.111	5.17006189174942e-47	5	VRK1	0.498
2.55174177300507e-51	2.15089282644632	0.624	0.118	5.85318527891902e-47	5	NSD2	0.506
2.78523534187769e-51	2.42866780898105	0.459	0.063	6.38877282719904e-47	5	HIST1H2BH	0.396
2.8713138133991e-51	1.91846247674893	0.94	0.547	6.58621962517485e-47	5	ANP32B	0.393
1.02778393354195e-50	1.85171312204632	0.805	0.203	2.35753078675852e-46	5	DDX39A	0.602
1.03826738241262e-50	2.42480790617364	0.398	0.047	2.38157772177808e-46	5	MASTL	0.351
2.21650837828574e-49	2.33362284185491	0.361	0.038	5.08422691811182e-45	5	POLE	0.323
3.23729941993243e-49	1.92092196935093	0.639	0.126	7.42571740944102e-45	5	TFDP1	0.513
7.14405608704848e-49	2.07215391685386	0.639	0.127	1.63870358524718e-44	5	MZT1	0.512
2.74924058620274e-47	3.0960603645249	0.962	0.649	6.30620805663185e-43	5	HIST1H4C	0.313
3.01065669894629e-47	2.58467520293255	0.406	0.054	6.90584433604301e-43	5	HIST1H4E	0.352
8.09167889740034e-47	1.9125461400243	0.421	0.056	1.85606930548569e-42	5	CCDC18	0.365
1.35851211234457e-46	2.03203158631875	0.571	0.107	3.11615508329598e-42	5	WEE1	0.464
4.74048356499567e-46	2.19595325294468	0.368	0.044	1.08737212013871e-41	5	GINS4	0.324
1.17762262314224e-45	1.55986794490765	0.977	0.686	2.70123077296367e-41	5	DEK	0.291
5.58176582850042e-45	1.87409577590889	0.835	0.282	1.28034544574143e-40	5	RANBP1	0.553
1.42311501995626e-44	2.29907128154988	0.496	0.086	3.26434123277567e-40	5	CKAP5	0.41
1.86653971503972e-44	1.71173348454357	0.729	0.181	4.2814687983581e-40	5	CENPX	0.548
2.86950959893719e-44	2.28223439921543	0.459	0.074	6.58208111804214e-40	5	RFC4	0.385
5.58941148421474e-44	-1.11342722388388	0.992	0.986	1.28209920624918e-39	5	RPS27	0.00600000000000001
6.41916411520745e-44	1.80638066141683	0.932	0.384	1.47242786474628e-39	5	ANP32E	0.548
9.99359886964841e-44	1.84411283082833	0.639	0.145	2.29233170871995e-39	5	GMNN	0.494
2.57577993505328e-43	2.13015109507787	0.496	0.088	5.90832401502521e-39	5	SNRNP25	0.408
2.6193559518074e-43	1.8187493762262	0.805	0.246	6.00827868225581e-39	5	USP1	0.559
1.02881317186376e-42	2.00946349404576	0.414	0.06	2.35989165362109e-38	5	HADH	0.354
1.07800891399493e-42	1.93086990508606	0.759	0.228	2.47273684692156e-38	5	CKS2	0.531
1.35467459367242e-42	1.66937359700441	0.556	0.105	3.10735258296579e-38	5	KMT5A	0.451
1.36444577039485e-42	2.62231104530748	0.361	0.047	3.12976570813171e-38	5	HIST1H2BF	0.314
1.53982099465987e-42	1.91379904518807	0.496	0.086	3.5320413975508e-38	5	MAGOHB	0.41
3.7491980665552e-42	2.15368083471592	0.564	0.121	8.59991052506432e-38	5	MCM5	0.443
8.65017131727456e-42	2.36121212784771	0.774	0.252	1.98417629675644e-37	5	HIST2H2AC	0.522
1.02376261710992e-41	1.68718611463405	0.722	0.192	2.34830669112675e-37	5	CCDC167	0.53
1.36050043577819e-41	2.0612752878861	0.444	0.072	3.12071589958801e-37	5	RFC2	0.372
1.47462279159767e-41	1.93194074173598	0.782	0.236	3.38248975936673e-37	5	LSM4	0.546
1.87064167484312e-41	1.70999395186858	0.744	0.202	4.29087787375514e-37	5	LSM5	0.542
1.90691541161846e-41	1.66019346166952	0.466	0.078	4.37408257117042e-37	5	CTNNAL1	0.388
2.15259091681902e-41	1.85981636207332	0.376	0.05	4.93761304499947e-37	5	NRM	0.326
4.10467692377692e-41	1.65561700120279	0.842	0.292	9.41530792775949e-37	5	SNRPD1	0.55
4.17112092292497e-41	1.75855301065769	0.714	0.189	9.56771717300529e-37	5	CBX5	0.525
6.07627134612383e-41	2.35993972133357	0.444	0.074	1.39377512137388e-36	5	ACOT7	0.37
8.88357384916199e-41	1.74525104500197	0.556	0.11	2.03771416952078e-36	5	GGCT	0.446
1.186946604035e-40	1.22673461228345	0.985	0.93	2.72261812033549e-36	5	GAPDH	0.0549999999999999
1.55964251657999e-40	2.03314539540913	0.556	0.116	3.57750800453117e-36	5	CDKN2C	0.44
2.64903414698756e-40	1.8613749612362	0.391	0.056	6.07635452636006e-36	5	DDX11	0.335
4.34257661976989e-40	1.76010774111584	0.857	0.293	9.96100225042816e-36	5	DNMT1	0.564
7.65259940800345e-40	1.41656135620962	0.977	0.633	1.75535325220783e-35	5	NUCKS1	0.344
